customer_id,recency,frequency,monetary,RFM_rank,Segment,LTV,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,country,property_valuation
3038,47,6,5268.26,333,Loyal Customers,4026.9713424657534,Hermione,Female,45,59,Senior Developer,N/A,High Net Worth,No,13,42 Arizona Pass,4510,Queensland,Australia,5
3039,70,9,8652.35,254,At Risk,6447.778630136987,Coralie Guitonneau,Female,52,49,N/A,Financial Services,Affluent Customer,No,18,94611 Cascade Parkway,2763,New South Wales,Australia,8
3040,204,1,1292.84,111,Hibernating,0.0,Kameko Kinrade,Female,87,51,General Manager,Retail,Mass Customer,No,5,1 Melrose Lane,2010,New South Wales,Australia,9
3041,125,2,3469.37,111,Hibernating,399.21517808219176,Sherrie Kingaby,Female,20,43,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,88537 Erie Court,4211,Queensland,Australia,7
3042,12,6,6916.03,534,Potential Loyalists,5722.3042739726025,Barris Trayton,Male,76,46,Engineer II,Property,High Net Worth,Yes,15,5649 Crest Line Place,4455,Queensland,Australia,2
3043,12,4,4497.96,512,Promising,3881.801095890411,Kelcey Argontt,Female,21,36,Legal Assistant,N/A,Mass Customer,Yes,18,05 2nd Point,2217,New South Wales,Australia,8
3044,5,9,10768.18,555,Champions,9411.094301369863,Russell Brittoner,Male,59,27,Occupational Therapist,Health,Affluent Customer,Yes,19,4 Jenifer Hill,3147,Victoria,Australia,12
3045,66,6,8878.98,235,At Risk,3600.243945205479,Renato Mungham,Male,52,21,Cost Accountant,Financial Services,Affluent Customer,Yes,2,5999 Waxwing Lane,4511,Queensland,Australia,1
3046,229,5,6086.83,123,Hibernating,1667.6246575342464,Shela Ridgers,Female,53,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,5444 Corry Pass,2761,New South Wales,Australia,8
3047,35,5,6712.39,323,New Customers,5903.2251780821925,Eddy Cossans,Male,20,56,Speech Pathologist,Retail,Mass Customer,Yes,19,85 Northland Circle,2077,New South Wales,Australia,10
3048,5,13,14756.09,555,Champions,13098.556602739727,Kenon Messruther,Male,38,48,Legal Assistant,Manufacturing,Mass Customer,No,16,80302 Stang Parkway,3677,Victoria,Australia,1
3049,44,3,3596.57,311,New Customers,1182.43397260274,Tristam O'Fallone,Male,72,50,N/A,Property,High Net Worth,Yes,12,529 Monterey Street,3338,Victoria,Australia,3
3050,67,9,12410.86,255,At Risk,9486.657369863015,Dinnie Worsom,Female,90,20,N/A,N/A,High Net Worth,No,5,6 Westend Center,2546,New South Wales,Australia,6
3051,141,4,5849.7,113,Hibernating,3093.1290410958904,Edi Lugton,Female,81,44,N/A,Manufacturing,Affluent Customer,Yes,7,9357 Dennis Park,2010,New South Wales,Australia,11
3052,55,2,1216.02,311,New Customers,852.8797808219178,Lisetta,Female,72,41,Teacher,N/A,Mass Customer,No,18,75 Hansons Alley,2260,New South Wales,Australia,9
3053,194,4,3823.21,112,Hibernating,1780.6731506849314,Susie,Female,67,33,Account Coordinator,Retail,High Net Worth,No,17,274 Ludington Trail,2428,New South Wales,Australia,5
3054,3,5,7022.29,524,Potential Loyalists,4829.026821917809,Marieann Wickey,Female,94,52,Operator,Manufacturing,Affluent Customer,No,16,6 Service Parkway,4275,Queensland,Australia,3
3055,59,10,10643.23,355,Loyal Customers,6998.288219178082,Viki Drache,Female,96,18,General Manager,N/A,Mass Customer,Yes,2,99142 Eastwood Way,4870,Queensland,Australia,6
3056,20,4,4165.67,412,Promising,3926.001315068493,Catlin Storm,Female,43,49,Health Coach II,Entertainment,Mass Customer,No,18,0264 Birchwood Plaza,3802,Victoria,Australia,8
3057,29,7,9733.55,445,Champions,4800.106849315068,Mel Shoebottom,Female,96,41,Executive Secretary,N/A,Mass Customer,No,9,40 Bowman Crossing,2031,New South Wales,Australia,10
3058,25,5,8188.639999999999,424,Potential Loyalists,7380.993315068492,Hamnet Kibblewhite,Male,67,31,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,6354 Briar Crest Road,2022,New South Wales,Australia,12
3059,143,2,3898.92,112,Hibernating,1730.4795616438357,Hercules Klewi,Male,83,59,Accountant IV,N/A,Mass Customer,No,17,83 Sunfield Hill,3216,Victoria,Australia,7
3060,30,11,14609.22,455,Champions,13208.335890410957,Milton Gorini,Male,28,35,VP Accounting,Financial Services,Mass Customer,Yes,6,44 Northridge Plaza,2166,New South Wales,Australia,8
3061,60,9,8604.59,254,At Risk,6765.800904109589,Evie Bendtsen,Female,51,26,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,11 Farragut Junction,2530,New South Wales,Australia,8
3062,47,6,6083.87,333,Loyal Customers,5283.7994246575345,Lesley Ruskin,Male,78,55,Civil Engineer,Manufacturing,Mass Customer,No,13,6 Westport Road,4350,Queensland,Australia,2
3063,93,5,3246.28,221,Hibernating,1734.3139726027403,Andrea Wildber,Male,74,18,VP Sales,Financial Services,Affluent Customer,No,2,922 Mccormick Circle,4509,Queensland,Australia,6
3064,56,7,6989.68,344,Loyal Customers,4844.901479452055,Zach Billison,Male,96,22,Product Engineer,Financial Services,Affluent Customer,Yes,4,9317 Mendota Parkway,3064,Victoria,Australia,8
3065,6,5,5665.26,523,Potential Loyalists,5137.537150684932,Winna Brusle,Female,88,40,Recruiter,Financial Services,High Net Worth,Yes,13,8303 Mallard Center,2234,New South Wales,Australia,11
3066,165,4,3756.25,111,Hibernating,1883.2705479452056,Renell Bellocht,Female,29,22,Paralegal,Financial Services,Affluent Customer,Yes,2,4 Gateway Court,3107,Victoria,Australia,10
3067,40,6,7095.87,334,Loyal Customers,5929.425616438356,Veronique Wash,Female,8,26,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9,2178 Washington Hill,3806,Victoria,Australia,6
3068,80,6,5197.79,232,At Risk,3859.18106849315,Gill Branney,Female,88,27,Automation Specialist I,Manufacturing,Affluent Customer,No,1,0330 Vahlen Trail,3072,Victoria,Australia,7
3069,71,3,3104.7999999999997,211,Hibernating,1888.3989041095888,Phylis Traves,Female,59,29,Senior Cost Accountant,Financial Services,Affluent Customer,No,12,4351 Maywood Hill,3551,Victoria,Australia,4
3070,120,4,1927.42,111,Hibernating,1114.2071780821918,Malissia Minthorpe,Female,74,19,Account Executive,Health,Affluent Customer,Yes,1,537 Amoth Center,2220,New South Wales,Australia,9
3071,159,4,3954.99,112,Hibernating,1690.351890410959,Shirlee Murdoch,Female,59,28,Assistant Media Planner,Entertainment,Mass Customer,Yes,12,23384 Kings Drive,2261,New South Wales,Australia,9
3072,68,7,7712.87,244,At Risk,6149.164849315068,Roma Prettjohn,Male,87,38,Chemical Engineer,Manufacturing,Mass Customer,Yes,10,6269 Oak Valley Avenue,2323,New South Wales,Australia,5
3073,252,3,3426.95,111,Hibernating,1051.5572602739726,Hernando Farnham,Male,16,50,Nurse,Telecommunications,Affluent Customer,No,17,74910 Burning Wood Junction,3132,Victoria,Australia,10
3074,11,7,8822.95,545,Champions,7807.706438356166,Tracie Grishaev,Male,31,48,VP Quality Control,Health,Mass Customer,Yes,12,6278 Old Shore Parkway,2250,New South Wales,Australia,9
3075,82,6,5704.8,233,At Risk,4001.174794520548,Corty Debell,Male,36,58,N/A,Entertainment,Mass Customer,Yes,16,08180 Golf Park,3068,Victoria,Australia,8
3076,210,4,4105.89,112,Hibernating,1057.407287671233,Merna Eyers,Female,9,26,Professor,Health,Mass Customer,Yes,4,1944 Charing Cross Junction,2126,New South Wales,Australia,10
3077,17,7,8452.62,444,Champions,6461.0437808219185,Emelen Gillopp,Male,19,17,Information Systems Manager,Manufacturing,Affluent Customer,No,2,25578 Mayfield Drive,2099,New South Wales,Australia,10
3078,170,3,2490.95,111,Hibernating,1201.115616438356,Mariel Blacksell,Female,54,35,Safety Technician III,Retail,Mass Customer,No,7,9 Rieder Avenue,2798,New South Wales,Australia,6
3079,132,4,4030.71,112,Hibernating,2131.3069315068497,Yorker McKevany,Male,34,58,Legal Assistant,Retail,Mass Customer,Yes,20,45201 Atwood Place,2176,New South Wales,Australia,9
3080,5,9,10388.83,555,Champions,7855.663232876712,Christoforo Santus,Male,87,59,Graphic Designer,Financial Services,High Net Worth,No,10,0680 Veith Court,3939,Victoria,Australia,8
3081,107,6,8311.18,134,At Risk,5647.048328767123,Dodi Volker,Female,61,46,Mechanical Systems Engineer,N/A,High Net Worth,Yes,9,53 Dunning Lane,3024,Victoria,Australia,6
3082,17,5,4508.030000000001,422,Potential Loyalists,3989.2977808219184,Emlyn Maile,Male,68,20,N/A,Manufacturing,Mass Customer,Yes,2,837 Elmside Center,2761,New South Wales,Australia,8
3083,70,6,4366.12,232,At Risk,3277.580493150685,Cirillo Duprey,Male,44,46,N/A,N/A,Mass Customer,Yes,12,57863 Pond Avenue,2773,New South Wales,Australia,9
3084,16,6,7652.58,434,Loyal Customers,6855.873041095891,Birgit Dowers,Female,57,58,Staff Scientist,Financial Services,Affluent Customer,Yes,16,41205 Straubel Place,4305,Queensland,Australia,4
3085,26,5,4858.75,422,Potential Loyalists,2835.3801369863017,Kaleb Eslemont,Male,91,39,Accountant IV,N/A,Affluent Customer,No,5,52 Steensland Place,3910,Victoria,Australia,8
3086,12,10,9866.66,555,Champions,6541.730739726027,Pieter Gadesby,Unknown,18,59,Biostatistician I,IT,High Net Worth,No,0,00183 Arapahoe Pass,4116,Queensland,Australia,7
3087,85,6,6584.210000000001,233,At Risk,4293.265698630137,Gerry Scatcher,Male,64,31,Social Worker,Health,Mass Customer,No,9,233 Toban Alley,2567,New South Wales,Australia,8
3088,4,7,6701.71,543,Champions,5857.110931506849,Hilarius Trenbey,Male,92,43,N/A,Retail,Affluent Customer,Yes,17,5 Lotheville Parkway,2760,New South Wales,Australia,8
3089,28,4,6196.13,413,Promising,4040.2162739726027,Wood Nathan,Male,27,17,Web Developer III,Manufacturing,Affluent Customer,Yes,2,7 Westridge Terrace,4504,Queensland,Australia,7
3090,199,5,6006.22,123,Hibernating,2682.229753424658,Zared Pinchback,Male,81,53,Operator,Manufacturing,Mass Customer,No,8,98978 Nevada Circle,3020,Victoria,Australia,8
3091,308,2,1434.48,111,Hibernating,129.69271232876713,Guenevere Treffry,Female,88,22,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3,9503 Aberg Drive,3021,Victoria,Australia,7
3092,161,3,3324.14,111,Hibernating,1338.7632328767122,Hallie Blackden,Female,8,45,Statistician IV,N/A,Affluent Customer,No,9,4 Bayside Place,4508,Queensland,Australia,4
3093,69,9,10362.369999999999,255,At Risk,7835.655123287671,Harwilll Crimes,Male,31,25,Mechanical Systems Engineer,Property,High Net Worth,Yes,6,06 Lighthouse Bay Pass,3042,Victoria,Australia,9
3094,162,7,6633.12,143,At Risk,3071.225424657534,Izak Andreutti,Male,51,28,Biostatistician II,N/A,Mass Customer,Yes,17,67241 Heath Way,2151,New South Wales,Australia,8
3095,37,5,7352.31,324,New Customers,5297.691863013699,Joachim,Male,14,19,Staff Accountant IV,Retail,High Net Worth,Yes,2,65620 Michigan Way,3141,Victoria,Australia,10
3096,16,3,5023.0599999999995,412,Promising,3550.546520547945,Lulu Cabane,Female,32,44,Associate Professor,Financial Services,Mass Customer,No,10,3075 Victoria Drive,2290,New South Wales,Australia,7
3097,61,3,3076.92,211,Hibernating,2512.115506849315,Alessandro Casley,Male,2,39,Actuary,Financial Services,Affluent Customer,Yes,19,0 Stephen Lane,2170,New South Wales,Australia,5
3098,39,4,5235.47,312,New Customers,4590.001095890411,Tiff Ovett,Female,77,37,Dental Hygienist,Health,Mass Customer,No,12,148 Marcy Pass,4301,Queensland,Australia,4
3099,84,2,3105.12,211,Hibernating,1795.0145753424656,Shelli Benitti,Female,73,21,N/A,Retail,Mass Customer,Yes,3,5406 Mockingbird Center,4870,Queensland,Australia,7
3100,21,4,5579.87,413,Promising,2583.5562465753424,Peggy Wrankling,Female,19,63,Recruiter,N/A,Mass Customer,No,7,07 Loeprich Junction,2101,New South Wales,Australia,11
3101,62,4,4558.28,212,Hibernating,2884.829260273972,Paxton Lermit,Male,68,30,Geological Engineer,Manufacturing,High Net Worth,No,12,6 Kings Avenue,2135,New South Wales,Australia,12
3102,107,5,7162.67,124,Hibernating,3355.6618356164386,Paquito Maitland,Male,37,27,Assistant Manager,Property,Affluent Customer,No,2,9 John Wall Parkway,2323,New South Wales,Australia,6
3103,60,8,9084.18,245,At Risk,5973.159452054794,Shaylah Hatchell,Female,5,64,Safety Technician II,Retail,Mass Customer,No,20,32304 Larry Road,4014,Queensland,Australia,7
3104,50,7,7947.43,344,Loyal Customers,6227.301315068494,Diahann Blundan,Female,19,23,Business Systems Development Analyst,Property,Mass Customer,Yes,2,9 Dryden Crossing,4118,Queensland,Australia,3
3105,11,6,6820.6,534,Potential Loyalists,4709.016986301371,Bryn Rycraft,Male,88,52,Teacher,Health,Mass Customer,No,12,146 Dakota Pass,4017,Queensland,Australia,7
3106,200,5,5176.15,122,Hibernating,1786.8353424657535,Yetty Conneely,Female,13,28,N/A,Financial Services,Mass Customer,Yes,21,11171 Rigney Court,2770,New South Wales,Australia,6
3107,96,4,4003.1400000000003,212,Hibernating,2884.4543013698635,Dell Tremathick,Female,98,57,Legal Assistant,N/A,High Net Worth,No,9,2 Vidon Center,4818,Queensland,Australia,3
3108,54,7,10194.970000000001,345,Loyal Customers,6508.021945205481,Trip Ahmed,Male,94,50,Accounting Assistant III,Entertainment,Mass Customer,No,10,1742 Scott Center,4670,Queensland,Australia,2
3109,170,5,6150.85,123,Hibernating,2376.081780821918,Jeralee Domleo,Female,75,59,Automation Specialist II,Health,Mass Customer,Yes,10,451 Luster Hill,2170,New South Wales,Australia,9
3110,18,3,2064.77,411,Promising,384.6694794520548,Fabien Iacapucci,Male,14,23,Community Outreach Specialist,IT,Affluent Customer,Yes,8,03287 Hallows Center,4305,Queensland,Australia,3
3111,49,5,4650.44,322,New Customers,3835.020383561644,Maxwell Blabber,Male,42,20,Associate Professor,Financial Services,Mass Customer,Yes,4,7208 Old Gate Avenue,2112,New South Wales,Australia,11
3112,12,8,8006.59,544,Champions,7107.219616438357,Terri Gornal,Male,41,16,Internal Auditor,Retail,High Net Worth,Yes,1,944 Becker Road,3162,Victoria,Australia,11
3113,110,8,10192.61,145,At Risk,6534.440383561645,Wenonah Lethabridge,Female,52,48,Teacher,Property,Mass Customer,Yes,18,904 Doe Crossing Terrace,2194,New South Wales,Australia,7
3114,88,5,4755.43,222,Hibernating,3087.772356164384,Judah Prime,Male,48,43,Teacher,IT,Mass Customer,Yes,18,7285 Waxwing Pass,2620,New South Wales,Australia,5
3115,196,5,6326.07,123,Hibernating,1559.8528767123287,Rip Spiers,Male,40,36,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8,3538 Bunting Hill,3805,Victoria,Australia,7
3116,88,6,5955.83,233,At Risk,3736.671424657534,Correy Loynes,Male,16,39,N/A,Health,Mass Customer,No,7,979 Victoria Junction,3156,Victoria,Australia,8
3117,26,9,12615.48,455,Champions,9504.813698630136,Nisse Marriage,Female,68,22,Cost Accountant,Financial Services,Affluent Customer,Yes,6,073 Fremont Alley,3805,Victoria,Australia,7
3118,13,9,14065.03,555,Champions,6820.576191780822,Cleveland Coxon,Male,54,24,Occupational Therapist,Health,High Net Worth,No,9,81183 Maple Wood Plaza,4152,Queensland,Australia,8
3119,6,4,4368.56,512,Promising,4093.2808767123292,Earle Frisby,Male,13,58,N/A,N/A,High Net Worth,No,19,6620 Elmside Drive,4118,Queensland,Australia,9
3120,21,7,7351.7,444,Champions,6525.892602739726,Lauree O'Donnell,Female,89,38,Clinical Specialist,Health,Mass Customer,Yes,10,4 Shopko Circle,2196,New South Wales,Australia,5
3121,49,6,6379.44,333,Loyal Customers,3967.487342465754,Mahmoud Batterbee,Male,82,58,Data Coordiator,Manufacturing,Mass Customer,No,19,969 Sycamore Point,2304,New South Wales,Australia,7
3122,144,5,5885.77,123,Hibernating,2580.063561643836,Cthrine Orans,Female,17,37,N/A,Manufacturing,High Net Worth,Yes,15,96073 Erie Place,2763,New South Wales,Australia,9
3123,1,4,3733.72,511,Promising,3621.196931506849,Tina Riggulsford,Female,71,41,Dental Hygienist,Health,High Net Worth,No,20,6915 Nobel Crossing,2195,New South Wales,Australia,6
3124,39,3,2085.18,311,New Customers,1353.9387945205478,Anastasie Le Grand,Female,73,36,Account Executive,Retail,High Net Worth,Yes,9,32 Elmside Point,2560,New South Wales,Australia,6
3125,10,4,4529.16,512,Promising,2940.851835616438,Krystyna Scarasbrick,Female,2,39,Social Worker,Health,High Net Worth,Yes,5,54294 Hovde Court,2500,New South Wales,Australia,8
3126,41,7,8883.54,345,Loyal Customers,7204.185863013699,Bondon Deeley,Male,7,31,Statistician IV,Financial Services,High Net Worth,No,12,98 Grover Street,3048,Victoria,Australia,5
3127,36,4,5836.78,313,New Customers,4541.494575342465,Tucker Lewsley,Male,39,46,Research Nurse,Health,Mass Customer,No,10,4753 Sheridan Center,3048,Victoria,Australia,6
3128,105,5,5753.62,123,Hibernating,3026.561753424657,Betteanne Alldread,Female,96,52,Geological Engineer,Manufacturing,High Net Worth,Yes,16,6958 Knutson Pass,3620,Victoria,Australia,1
3129,17,5,6405.030000000001,423,Potential Loyalists,4983.639780821918,Leola Mandrier,Female,44,62,Analog Circuit Design manager,Property,High Net Worth,Yes,11,0 Stephen Park,4702,Queensland,Australia,2
3130,1,5,6539.6,523,Potential Loyalists,5106.263013698631,Krissy Robard,Female,53,46,VP Product Management,Telecommunications,Mass Customer,No,17,3126 Bayside Hill,4503,Queensland,Australia,4
3131,18,8,7333.7,444,Champions,5967.421643835616,Sybilla O' Markey,Female,63,18,N/A,Retail,Affluent Customer,Yes,3,98202 Holmberg Way,3149,Victoria,Australia,10
3132,24,5,5502.29,423,Potential Loyalists,3994.8132876712334,Nicko Artois,Male,33,42,Sales Representative,Retail,Mass Customer,Yes,7,33794 Sommers Crossing,2502,New South Wales,Australia,6
3133,12,6,7335.610000000001,534,Potential Loyalists,5647.414821917809,Eda MacCheyne,Female,89,18,Quality Control Specialist,Manufacturing,Mass Customer,No,2,21 2nd Pass,2566,New South Wales,Australia,8
3134,65,7,10273.18,245,At Risk,7768.2128219178085,Pierette Roseman,Female,53,22,N/A,Manufacturing,Mass Customer,No,5,981 Kinsman Crossing,2880,New South Wales,Australia,1
3135,122,7,7539.8099999999995,144,At Risk,4214.030794520548,Titus Worsall,Male,83,56,Staff Scientist,Financial Services,Mass Customer,No,16,1617 Harper Parkway,2096,New South Wales,Australia,10
3136,26,4,4905.76,412,Promising,4166.535890410959,Leonardo Brennon,Male,60,19,Marketing Manager,Retail,Mass Customer,Yes,3,73907 Fallview Point,2250,New South Wales,Australia,7
3137,117,7,6481.77,143,At Risk,4137.677835616439,Cathlene,Female,48,24,Web Designer III,N/A,Mass Customer,No,9,99 Linden Trail,3195,Victoria,Australia,8
3138,70,5,7137.22,224,Hibernating,5103.601150684931,Wait Pardey,Male,34,46,Paralegal,Financial Services,Mass Customer,Yes,6,409 Bobwhite Road,2226,New South Wales,Australia,10
3139,12,3,2633.05,511,Promising,1550.9746575342467,Pail De Blasi,Male,65,44,Paralegal,Financial Services,High Net Worth,Yes,17,24712 Hazelcrest Lane,3024,Victoria,Australia,7
3140,41,3,2714.79,311,New Customers,2223.8964657534243,Britt Muddimer,Female,2,32,Legal Assistant,Manufacturing,High Net Worth,No,16,3 Canary Center,2040,New South Wales,Australia,10
3141,71,7,3596.67,241,At Risk,2808.358767123288,Esmaria Kiernan,Female,92,22,Associate Professor,Retail,Mass Customer,Yes,3,5310 Mosinee Crossing,4151,Queensland,Australia,9
3142,13,4,4004.87,512,Promising,3763.4805753424657,Hubert Kliner,Male,98,25,Electrical Engineer,Manufacturing,Mass Customer,No,6,13 Basil Lane,2036,New South Wales,Australia,9
3143,21,11,10532.28,455,Champions,6434.790246575343,Corabelle Streatfeild,Female,0,21,Chief Design Engineer,Manufacturing,Mass Customer,No,5,332 Summerview Park,3000,Victoria,Australia,8
3144,65,3,1975.27,211,Hibernating,579.0517534246576,Ringo Everson,Male,94,39,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8,7435 Monument Road,3807,Victoria,Australia,9
3145,69,7,8500.63,244,At Risk,6497.741835616437,Gar Barnewille,Male,17,39,Paralegal,Financial Services,High Net Worth,Yes,7,3 Cody Trail,2010,New South Wales,Australia,7
3146,55,7,9778.95,345,Loyal Customers,6831.869178082193,Fredrika Kleinmintz,Female,79,39,Project Manager,Property,Mass Customer,No,15,07084 Mallory Center,2428,New South Wales,Australia,5
3147,4,6,5237.77,532,Potential Loyalists,2482.559479452055,Bonnee Farley,Female,21,41,N/A,Retail,Affluent Customer,Yes,17,502 John Wall Pass,3199,Victoria,Australia,7
3148,56,6,6033.4,333,Loyal Customers,3570.450410958904,Berky Degoix,Male,11,43,Human Resources Assistant IV,N/A,High Net Worth,Yes,10,90880 Donald Lane,2519,New South Wales,Australia,9
3149,23,3,3636.56,411,Promising,1325.102684931507,Caprice Pack,Female,31,37,Tax Accountant,N/A,Affluent Customer,Yes,5,48007 Lakewood Hill,3141,Victoria,Australia,10
3150,88,8,5011.59,242,At Risk,2869.650164383562,Morissa Wolfendell,Female,66,26,Sales Associate,Financial Services,Mass Customer,No,5,039 Havey Alley,2220,New South Wales,Australia,9
3151,14,9,11451.18,555,Champions,9945.271397260274,Thorn Choffin,Unknown,20,38,Senior Developer,IT,Affluent Customer,Yes,0,32798 Melby Center,4055,Queensland,Australia,8
3152,12,6,5683.73,533,Potential Loyalists,4017.5406575342463,Lettie McGenis,Female,6,18,Teacher,Financial Services,High Net Worth,Yes,3,0250 Onsgard Center,4034,Queensland,Australia,7
3153,128,5,8533.27,124,Hibernating,5143.340821917808,Hannis Jakubovits,Female,87,44,Compensation Analyst,Financial Services,High Net Worth,No,15,121 Anniversary Lane,2200,New South Wales,Australia,9
3154,15,7,6780.46,544,Champions,5981.666082191781,Angil Ellesmere,Female,63,60,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19,0 Warrior Alley,2021,New South Wales,Australia,10
3155,44,4,2692.7400000000002,311,New Customers,2323.871506849315,Tiphani Fritz,Female,88,41,Office Assistant I,IT,Affluent Customer,Yes,21,5323 Chive Avenue,2486,New South Wales,Australia,7
3156,5,3,3087.91,511,Promising,2893.3293698630137,Bearnard Letixier,Male,23,41,N/A,Financial Services,Mass Customer,No,4,63663 Darwin Crossing,2565,New South Wales,Australia,10
3157,11,8,10424.25,545,Champions,7282.695205479452,Hurlee Fasson,Male,46,20,N/A,Retail,Mass Customer,Yes,1,16 Hansons Hill,2454,New South Wales,Australia,7
3158,17,6,7721.6900000000005,434,Loyal Customers,7235.117753424658,Korey Lansbury,Male,27,47,VP Quality Control,Telecommunications,Mass Customer,Yes,12,64 Quincy Alley,4170,Queensland,Australia,9
3159,26,2,3527.29,411,Promising,2860.4872328767124,Jesus MacShirie,Male,16,50,N/A,Financial Services,Affluent Customer,No,12,541 Ramsey Alley,3201,Victoria,Australia,7
3160,53,5,6779.3099999999995,324,New Customers,3956.145287671233,Eadmund Braycotton,Male,87,39,Mechanical Systems Engineer,IT,Mass Customer,No,21,9890 Macpherson Drive,2224,New South Wales,Australia,10
3161,84,1,792.9,211,Hibernating,0.0,Cindie Naldrett,Female,71,40,N/A,Financial Services,Mass Customer,Yes,4,40 Erie Plaza,3138,Victoria,Australia,9
3162,111,2,2734.17,111,Hibernating,1483.193589041096,Deanne Delacour,Female,76,39,Media Manager IV,Argiculture,Mass Customer,Yes,15,8 Clarendon Circle,2121,New South Wales,Australia,11
3163,15,6,5066.64,532,Potential Loyalists,4719.6098630136985,Irvine Mc Mechan,Male,38,49,Environmental Specialist,Argiculture,Affluent Customer,No,19,55152 Delaware Park,2151,New South Wales,Australia,10
3164,99,5,6151.66,223,Hibernating,3825.826904109589,Hortensia Rainger,Female,53,31,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14,09 Mitchell Terrace,2166,New South Wales,Australia,9
3165,78,8,8775.91,245,At Risk,5794.504958904109,Vyky Coppen,Female,56,42,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10,49956 Hovde Crossing,2745,New South Wales,Australia,9
3166,48,6,8665.7,334,Loyal Customers,7502.359452054795,Bronson Plowman,Male,96,62,Social Worker,Health,Mass Customer,No,20,1 Glacier Hill Parkway,2017,New South Wales,Australia,8
3167,74,4,5079.55,212,Hibernating,2463.2338356164387,Vernor Stedall,Male,36,22,Web Designer IV,Property,Mass Customer,No,5,4527 Farmco Place,3155,Victoria,Australia,8
3168,92,5,7910.709999999999,224,Hibernating,4789.7723561643825,Johan Dudderidge,Male,89,41,Assistant Manager,Health,Affluent Customer,No,22,88 Rutledge Crossing,4215,Queensland,Australia,7
3169,1,7,6806.93,544,Champions,6695.035260273972,Maxim Chavrin,Male,96,54,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19,398 Butternut Place,3027,Victoria,Australia,7
3170,45,6,6884.95,334,Loyal Customers,5904.0804109589035,Bethanne Kytter,Female,67,49,Nurse Practicioner,Entertainment,Mass Customer,No,11,13 Marcy Alley,3138,Victoria,Australia,8
3171,76,3,3111.56,211,Hibernating,2344.3260273972605,Leif,Male,36,50,Account Coordinator,Financial Services,Affluent Customer,Yes,10,62 John Wall Lane,2326,New South Wales,Australia,1
3172,56,4,3093.31,311,New Customers,966.129698630137,Marje Kennewell,Female,69,56,N/A,Retail,Affluent Customer,No,5,2346 Dawn Terrace,4655,Queensland,Australia,3
3173,46,6,8425.04,334,Loyal Customers,5793.657643835617,Angelo,Male,55,16,Computer Systems Analyst I,Health,Mass Customer,Yes,1,8 Erie Center,3690,Victoria,Australia,2
3174,25,6,4986.21,432,Loyal Customers,4275.845835616438,Odele Blackmore,Female,67,41,Research Associate,Financial Services,Affluent Customer,No,9,040 Brown Trail,2040,New South Wales,Australia,12
3175,261,3,3044.7200000000003,111,Hibernating,258.5926575342466,Alphard Cradduck,Male,82,33,Operator,Health,Mass Customer,No,16,94850 Moland Street,3072,Victoria,Australia,9
3176,25,9,7167.2699999999995,454,Champions,6597.8156712328755,Rafe Antoniak,Male,60,40,Physical Therapy Assistant,N/A,Affluent Customer,No,16,3 Tomscot Place,3756,Victoria,Australia,4
3177,69,7,5174.7300000000005,242,At Risk,3686.1090410958905,Titos Scanes,Male,93,39,Database Administrator IV,N/A,Affluent Customer,No,6,06 Kipling Circle,2085,New South Wales,Australia,10
3178,30,5,6357.4800000000005,423,Potential Loyalists,5294.997041095891,Gan Marrion,Male,21,46,VP Quality Control,Retail,Mass Customer,Yes,9,9632 Katie Avenue,4161,Queensland,Australia,7
3179,269,1,1148.64,111,Hibernating,0.0,Jarid Redwood,Male,87,38,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17,390 Wayridge Plaza,2756,New South Wales,Australia,9
3180,146,2,2298.81,111,Hibernating,516.4449863013698,Gage,Male,96,43,Business Systems Development Analyst,IT,Mass Customer,Yes,19,55 Gateway Trail,2147,New South Wales,Australia,9
3181,10,6,8160.14,534,Potential Loyalists,7824.791780821917,Ferd Chominski,Male,39,41,Senior Editor,Financial Services,High Net Worth,No,6,26 Randy Road,2642,New South Wales,Australia,2
3182,85,4,1732.02,211,Hibernating,1005.9951780821917,Catherina Hammel,Female,50,50,N/A,Financial Services,Affluent Customer,No,15,31435 Surrey Court,2074,New South Wales,Australia,11
3183,12,8,6607.77,543,Champions,6227.59693150685,Craig Phethean,Male,64,43,Junior Executive,Health,Mass Customer,No,14,9200 Continental Center,3165,Victoria,Australia,10
3184,69,8,9258.6,245,At Risk,6265.408767123288,Marlee Brundle,Female,2,41,Civil Engineer,Manufacturing,Affluent Customer,Yes,7,696 Harbort Junction,2196,New South Wales,Australia,10
